Figure of merit results from optimization:
2019-03-07 20:12:21, SI=1, It_no=0, Feval_no=1, FOM=0.0
2019-03-07 20:13:18, SI=1, It_no=18, Feval_no=31, FOM=0.6811632544857316
2019-03-07 20:13:19, SI=1, It_no=19, Feval_no=32, FOM=0.7272388906916568
2019-03-07 20:13:21, SI=1, It_no=20, Feval_no=33, FOM=0.6809388284180418
2019-03-07 20:13:23, SI=1, It_no=20, Feval_no=34, FOM=0.7138883102712676
2019-03-07 20:13:25, SI=1, It_no=21, Feval_no=35, FOM=0.6584016089322323
2019-03-07 20:13:27, SI=1, It_no=21, Feval_no=36, FOM=0.7144402418861597
2019-03-07 20:13:29, SI=1, It_no=22, Feval_no=37, FOM=0.7224152535200303
2019-03-07 20:13:31, SI=1, It_no=23, Feval_no=38, FOM=0.7267056965479554
2019-03-07 20:13:33, SI=1, It_no=24, Feval_no=39, FOM=0.7359127278107405
2019-03-07 20:13:35, SI=1, It_no=24, Feval_no=40, FOM=0.7203263111160482
2019-03-07 20:13:36, SI=1, It_no=25, Feval_no=41, FOM=0.7294624889809219
2019-03-07 20:13:38, SI=1, It_no=26, Feval_no=42, FOM=0.7282505579216698
2019-03-07 20:13:40, SI=1, It_no=27, Feval_no=43, FOM=0.7354804968971317
2019-03-07 20:13:42, SI=1, It_no=28, Feval_no=44, FOM=0.7234875332910662
2019-03-07 20:13:44, SI=1, It_no=28, Feval_no=45, FOM=0.736056920813615
2019-03-07 20:13:46, SI=1, It_no=29, Feval_no=46, FOM=0.7417767374233152
2019-03-07 20:13:48, SI=1, It_no=29, Feval_no=47, FOM=0.7351638768960027
2019-03-07 20:13:50, SI=1, It_no=30, Feval_no=48, FOM=0.707107213108171
2019-03-07 20:13:51, SI=1, It_no=30, Feval_no=49, FOM=0.7398682339657332
2019-03-07 20:13:53, SI=1, It_no=31, Feval_no=50, FOM=0.734069239837453
2019-03-07 20:13:55, SI=1, It_no=31, Feval_no=51, FOM=0.7395834779191989
2019-03-07 20:13:57, SI=2, It_no=0, Feval_no=1, FOM=0.7417767374233152
2019-03-07 20:13:59, SI=2, It_no=0, Feval_no=2, FOM=0.727036263697562
2019-03-07 20:14:01, SI=2, It_no=0, Feval_no=3, FOM=0.7411094019526951
2019-03-07 20:14:02, SI=2, It_no=0, Feval_no=4, FOM=0.6707433849242012
2019-03-07 20:14:04, SI=2, It_no=0, Feval_no=5, FOM=0.747491708336683
2019-03-07 20:14:06, SI=2, It_no=1, Feval_no=6, FOM=0.6907932093341992
2019-03-07 20:14:08, SI=2, It_no=1, Feval_no=7, FOM=0.74113405449258
2019-03-07 20:14:10, SI=2, It_no=2, Feval_no=8, FOM=0.7552088089289802
2019-03-07 20:14:12, SI=2, It_no=2, Feval_no=9, FOM=0.6473990101951665
2019-03-07 20:14:14, SI=2, It_no=3, Feval_no=10, FOM=0.7213016920796258
2019-03-07 20:14:16, SI=2, It_no=3, Feval_no=11, FOM=0.7724760608883608
2019-03-07 20:14:18, SI=2, It_no=4, Feval_no=12, FOM=0.7267274551194933
2019-03-07 20:14:20, SI=2, It_no=4, Feval_no=13, FOM=0.7652890742626687
2019-03-07 20:14:21, SI=2, It_no=5, Feval_no=14, FOM=0.7207595850611184
2019-03-07 20:14:23, SI=2, It_no=5, Feval_no=15, FOM=0.7700948606940337
2019-03-07 20:14:26, SI=2, It_no=6, Feval_no=16, FOM=0.7435244943096334
2019-03-07 20:14:28, SI=2, It_no=6, Feval_no=17, FOM=0.7711435658262317
2019-03-07 20:14:30, SI=2, It_no=7, Feval_no=18, FOM=0.7457194748839415
2019-03-07 20:14:32, SI=2, It_no=7, Feval_no=19, FOM=0.7726554517162626
2019-03-07 20:14:34, SI=2, It_no=8, Feval_no=20, FOM=0.764738210993087
2019-03-07 20:14:36, SI=2, It_no=8, Feval_no=21, FOM=0.7726999615076934
2019-03-07 20:14:37, SI=2, It_no=9, Feval_no=22, FOM=0.7670311440637098
2019-03-07 20:14:39, SI=2, It_no=9, Feval_no=23, FOM=0.7746914258838854
2019-03-07 20:14:41, SI=2, It_no=10, Feval_no=24, FOM=0.7664497594099385
2019-03-07 20:14:43, SI=2, It_no=10, Feval_no=25, FOM=0.775196240531734
2019-03-07 20:14:45, SI=2, It_no=11, Feval_no=26, FOM=0.7693211841770707
2019-03-07 20:14:47, SI=2, It_no=11, Feval_no=27, FOM=0.7751140566594772
2019-03-07 20:14:49, SI=2, It_no=12, Feval_no=28, FOM=0.7696459267570247
2019-03-07 20:14:50, SI=2, It_no=12, Feval_no=29, FOM=0.7751278049216878
2019-03-07 20:14:52, SI=2, It_no=13, Feval_no=30, FOM=0.7742859487418864
2019-03-07 20:14:54, SI=2, It_no=13, Feval_no=31, FOM=0.7756172266732441
2019-03-07 20:14:56, SI=2, It_no=14, Feval_no=32, FOM=0.773501495333472
2019-03-07 20:14:58, SI=2, It_no=14, Feval_no=33, FOM=0.775628654797561
2019-03-07 20:15:00, SI=2, It_no=15, Feval_no=34, FOM=0.7752545621021241
2019-03-07 20:15:02, SI=2, It_no=16, Feval_no=35, FOM=0.7764093111426766
2019-03-07 20:15:04, SI=2, It_no=16, Feval_no=36, FOM=0.7765440799948831
2019-03-07 20:15:07, SI=2, It_no=17, Feval_no=37, FOM=0.7763172838041629
2019-03-07 20:15:09, SI=2, It_no=18, Feval_no=38, FOM=0.7751551581932616
2019-03-07 20:15:11, SI=2, It_no=18, Feval_no=39, FOM=0.7761625969026023
2019-03-07 20:15:12, SI=2, It_no=19, Feval_no=40, FOM=0.7757366115171398
2019-03-07 20:15:14, SI=3, It_no=0, Feval_no=1, FOM=0.7765440799948831
2019-03-07 20:15:16, SI=3, It_no=0, Feval_no=2, FOM=0.7526353830385758
2019-03-07 20:15:18, SI=3, It_no=0, Feval_no=3, FOM=0.7178618303499421
2019-03-07 20:15:20, SI=3, It_no=0, Feval_no=4, FOM=0.689560304630095
2019-03-07 20:15:22, SI=3, It_no=0, Feval_no=5, FOM=0.7410426944069037
2019-03-07 20:15:24, SI=3, It_no=1, Feval_no=6, FOM=0.7524967334020238
2019-03-07 20:15:26, SI=3, It_no=2, Feval_no=7, FOM=0.7178059811266101
2019-03-07 20:15:28, SI=3, It_no=2, Feval_no=8, FOM=0.7632238660706547
2019-03-07 20:15:29, SI=3, It_no=3, Feval_no=9, FOM=0.780667164321792
2019-03-07 20:15:31, SI=3, It_no=3, Feval_no=10, FOM=0.7456420254296697
2019-03-07 20:15:33, SI=3, It_no=4, Feval_no=11, FOM=0.708007481415781
2019-03-07 20:15:35, SI=3, It_no=4, Feval_no=12, FOM=0.7688123741362607
2019-03-07 20:15:37, SI=3, It_no=5, Feval_no=13, FOM=0.7779841786354506
2019-03-07 20:15:39, SI=3, It_no=6, Feval_no=14, FOM=0.7856581932276946
2019-03-07 20:15:41, SI=3, It_no=6, Feval_no=15, FOM=0.775013970593372
2019-03-07 20:15:43, SI=3, It_no=7, Feval_no=16, FOM=0.755848804747475
2019-03-07 20:15:45, SI=3, It_no=7, Feval_no=17, FOM=0.780005869082878
2019-03-07 20:15:46, SI=3, It_no=8, Feval_no=18, FOM=0.7805624560433585
2019-03-07 20:15:48, SI=3, It_no=9, Feval_no=19, FOM=0.7791267743799319
2019-03-07 20:15:50, SI=3, It_no=9, Feval_no=20, FOM=0.7840356319840959
2019-03-07 20:15:52, SI=3, It_no=10, Feval_no=21, FOM=0.7776483778868319
2019-03-07 20:15:54, SI=3, It_no=10, Feval_no=22, FOM=0.784307570701045
2019-03-07 20:15:56, SI=3, It_no=11, Feval_no=23, FOM=0.7772972791004724
2019-03-07 20:15:58, SI=3, It_no=11, Feval_no=24, FOM=0.7848847417978381
2019-03-07 20:16:00, SI=3, It_no=12, Feval_no=25, FOM=0.7755042437467603
2019-03-07 20:16:02, SI=3, It_no=12, Feval_no=26, FOM=0.7849648695688747
2019-03-07 20:16:04, SI=3, It_no=13, Feval_no=27, FOM=0.7854935929944343
2019-03-07 20:16:06, SI=3, It_no=14, Feval_no=28, FOM=0.7844070528470705
2019-03-07 20:16:08, SI=3, It_no=14, Feval_no=29, FOM=0.7857236981185194
2019-03-07 20:16:10, SI=3, It_no=15, Feval_no=30, FOM=0.7872143937570976
2019-03-07 20:16:12, SI=3, It_no=15, Feval_no=31, FOM=0.7875321132804252
2019-03-07 20:16:13, SI=3, It_no=16, Feval_no=32, FOM=0.7874589625027306
2019-03-07 20:16:15, SI=3, It_no=17, Feval_no=33, FOM=0.7865938200992102
2019-03-07 20:16:17, SI=3, It_no=18, Feval_no=34, FOM=0.7886679270643728
2019-03-07 20:16:19, SI=3, It_no=18, Feval_no=35, FOM=0.7881990936396566
2019-03-07 20:16:21, SI=3, It_no=19, Feval_no=36, FOM=0.788480700972115
2019-03-07 20:16:23, SI=3, It_no=20, Feval_no=37, FOM=0.7883041797285489
2019-03-07 20:16:25, SI=3, It_no=21, Feval_no=38, FOM=0.7870438718677336
2019-03-07 20:16:26, SI=3, It_no=21, Feval_no=39, FOM=0.7886550583687175
2019-03-07 20:16:29, SI=3, It_no=22, Feval_no=40, FOM=0.7901099204383983
2019-03-07 20:16:31, SI=3, It_no=22, Feval_no=41, FOM=0.7900444640264336
2019-03-07 20:16:33, SI=4, It_no=0, Feval_no=1, FOM=0.7901099204383983
2019-03-07 20:16:35, SI=4, It_no=0, Feval_no=2, FOM=0.762284113362546
2019-03-07 20:16:37, SI=4, It_no=0, Feval_no=3, FOM=0.783260021064231
2019-03-07 20:16:39, SI=4, It_no=0, Feval_no=4, FOM=0.7898792660991051
2019-03-07 20:16:41, SI=4, It_no=0, Feval_no=5, FOM=0.7614698134668751
2019-03-07 20:16:42, SI=4, It_no=1, Feval_no=6, FOM=0.7135896901246447
2019-03-07 20:16:44, SI=4, It_no=1, Feval_no=7, FOM=0.7907298080573661
2019-03-07 20:16:47, SI=4, It_no=2, Feval_no=8, FOM=0.7700692467681305
2019-03-07 20:16:49, SI=4, It_no=2, Feval_no=9, FOM=0.7878355576744672
2019-03-07 20:16:51, SI=4, It_no=3, Feval_no=10, FOM=0.7908388579674607
2019-03-07 20:16:53, SI=4, It_no=3, Feval_no=11, FOM=0.6986314786089881
2019-03-07 20:16:55, SI=4, It_no=4, Feval_no=12, FOM=0.7901673360598971
2019-03-07 20:16:57, SI=4, It_no=5, Feval_no=13, FOM=0.7783351408043233
2019-03-07 20:16:59, SI=4, It_no=5, Feval_no=14, FOM=0.7972105976434093
2019-03-07 20:17:01, SI=4, It_no=6, Feval_no=15, FOM=0.7753208851741871
2019-03-07 20:17:03, SI=4, It_no=6, Feval_no=16, FOM=0.7955394153248707
2019-03-07 20:17:05, SI=4, It_no=7, Feval_no=17, FOM=0.7862772000193755
2019-03-07 20:17:06, SI=4, It_no=7, Feval_no=18, FOM=0.7972743499499301
2019-03-07 20:17:08, SI=4, It_no=8, Feval_no=19, FOM=0.7790963836170801
2019-03-07 20:17:10, SI=4, It_no=8, Feval_no=20, FOM=0.7965515773728713
2019-03-07 20:17:12, SI=4, It_no=9, Feval_no=21, FOM=0.7870023199328893
2019-03-07 20:17:14, SI=4, It_no=9, Feval_no=22, FOM=0.7980739696217078
2019-03-07 20:17:16, SI=4, It_no=10, Feval_no=23, FOM=0.7964577553924077
2019-03-07 20:17:18, SI=4, It_no=10, Feval_no=24, FOM=0.7985202559328881
2019-03-07 20:17:20, SI=4, It_no=11, Feval_no=25, FOM=0.7894492407024288
2019-03-07 20:17:22, SI=4, It_no=11, Feval_no=26, FOM=0.7985566024697764
2019-03-07 20:17:24, SI=4, It_no=12, Feval_no=27, FOM=0.795909447587977
2019-03-07 20:17:26, SI=4, It_no=12, Feval_no=28, FOM=0.7984447337367241
2019-03-07 20:17:28, SI=4, It_no=13, Feval_no=29, FOM=0.799304735006748
2019-03-07 20:17:30, SI=4, It_no=13, Feval_no=30, FOM=0.7984318691164876
2019-03-07 20:17:32, SI=4, It_no=14, Feval_no=31, FOM=0.7986760343217283
2019-03-07 20:17:34, SI=4, It_no=15, Feval_no=32, FOM=0.7991903004392439
2019-03-07 20:17:36, SI=4, It_no=16, Feval_no=33, FOM=0.7978679628347572
2019-03-07 20:17:38, SI=4, It_no=16, Feval_no=34, FOM=0.799241052374264
2019-03-07 20:17:40, SI=4, It_no=17, Feval_no=35, FOM=0.7999855604811393
2019-03-07 20:17:42, SI=4, It_no=17, Feval_no=36, FOM=0.7999643426916441
2019-03-07 20:17:44, SI=4, It_no=18, Feval_no=37, FOM=0.7974557238794905
2019-03-07 20:17:46, SI=4, It_no=18, Feval_no=38, FOM=0.7994835740604569
2019-03-07 20:17:47, SI=4, It_no=19, Feval_no=39, FOM=0.7994157470780505
2019-03-07 20:17:49, SI=4, It_no=20, Feval_no=40, FOM=0.8001211584521792
2019-03-07 20:17:51, SI=4, It_no=20, Feval_no=41, FOM=0.8003147295520914
2019-03-07 20:17:53, SI=5, It_no=0, Feval_no=1, FOM=0.8003147295520914
2019-03-07 20:17:55, SI=5, It_no=0, Feval_no=2, FOM=0.7720056365474602
2019-03-07 20:17:57, SI=5, It_no=0, Feval_no=3, FOM=0.7963892566151924
2019-03-07 20:17:59, SI=5, It_no=0, Feval_no=4, FOM=0.7715456451543742
2019-03-07 20:18:01, SI=5, It_no=0, Feval_no=5, FOM=0.781286711348916
2019-03-07 20:18:03, SI=5, It_no=1, Feval_no=6, FOM=0.7960296559745565
2019-03-07 20:18:04, SI=5, It_no=2, Feval_no=7, FOM=0.808738900536545
2019-03-07 20:18:06, SI=5, It_no=2, Feval_no=8, FOM=0.8149852037611298
2019-03-07 20:18:08, SI=5, It_no=3, Feval_no=9, FOM=0.8183830754925422
2019-03-07 20:18:10, SI=5, It_no=3, Feval_no=10, FOM=0.8196646115236292
2019-03-07 20:18:12, SI=5, It_no=4, Feval_no=11, FOM=0.827476719089858
2019-03-07 20:18:14, SI=5, It_no=4, Feval_no=12, FOM=0.8333989898257741
2019-03-07 20:18:16, SI=5, It_no=5, Feval_no=13, FOM=0.8163667600025533
2019-03-07 20:18:17, SI=5, It_no=6, Feval_no=14, FOM=0.786962023385432
2019-03-07 20:18:19, SI=5, It_no=6, Feval_no=15, FOM=0.8204260243848438
2019-03-07 20:18:21, SI=5, It_no=7, Feval_no=16, FOM=0.8280734905785955
2019-03-07 20:18:23, SI=5, It_no=8, Feval_no=17, FOM=0.8283840281191742
2019-03-07 20:18:25, SI=5, It_no=9, Feval_no=18, FOM=0.8354335406350715
2019-03-07 20:18:27, SI=5, It_no=9, Feval_no=19, FOM=0.8278613013431476
2019-03-07 20:18:30, SI=5, It_no=10, Feval_no=20, FOM=0.839970607356162
2019-03-07 20:18:32, SI=5, It_no=10, Feval_no=21, FOM=0.8347734565842755
2019-03-07 20:18:33, SI=5, It_no=11, Feval_no=22, FOM=0.827742299382815
2019-03-07 20:18:35, SI=5, It_no=11, Feval_no=23, FOM=0.8351667203500415
2019-03-07 20:18:37, SI=5, It_no=12, Feval_no=24, FOM=0.8325785281319859
2019-03-07 20:18:39, SI=5, It_no=12, Feval_no=25, FOM=0.8372446146230316
2019-03-07 20:18:41, SI=5, It_no=13, Feval_no=26, FOM=0.8433584817805343
2019-03-07 20:18:43, SI=5, It_no=13, Feval_no=27, FOM=0.8454672648310049
2019-03-07 20:18:45, SI=5, It_no=14, Feval_no=28, FOM=0.8444803408890371
2019-03-07 20:18:46, SI=5, It_no=15, Feval_no=29, FOM=0.8328315269074377
2019-03-07 20:18:48, SI=5, It_no=15, Feval_no=30, FOM=0.8415758518553798
2019-03-07 20:18:50, SI=5, It_no=16, Feval_no=31, FOM=0.8463561851468547
2019-03-07 20:18:52, SI=5, It_no=16, Feval_no=32, FOM=0.8437592237129469
2019-03-07 20:18:54, SI=5, It_no=17, Feval_no=33, FOM=0.8415690000393014
2019-03-07 20:18:56, SI=5, It_no=17, Feval_no=34, FOM=0.8448727063018656
2019-03-07 20:18:58, SI=5, It_no=18, Feval_no=35, FOM=0.8459280570055432
2019-03-07 20:19:00, SI=5, It_no=19, Feval_no=36, FOM=0.8460637524407142
2019-03-07 20:19:02, SI=5, It_no=20, Feval_no=37, FOM=0.8436610767900461
2019-03-07 20:19:04, SI=5, It_no=20, Feval_no=38, FOM=0.8463815877010505
2019-03-07 20:19:06, SI=5, It_no=21, Feval_no=39, FOM=0.8432055959677672
2019-03-07 20:19:08, SI=5, It_no=21, Feval_no=40, FOM=0.8466402171850022
2019-03-07 20:19:09, SI=6, It_no=0, Feval_no=1, FOM=0.8466402171850022
2019-03-07 20:19:11, SI=6, It_no=0, Feval_no=2, FOM=0.6635281972505471
2019-03-07 20:19:13, SI=6, It_no=0, Feval_no=3, FOM=0.7392369871412688
2019-03-07 20:19:15, SI=6, It_no=0, Feval_no=4, FOM=0.8490001948222332
2019-03-07 20:19:17, SI=6, It_no=0, Feval_no=5, FOM=0.7914949557690304
2019-03-07 20:19:19, SI=6, It_no=1, Feval_no=6, FOM=0.34167837033093684
2019-03-07 20:19:21, SI=6, It_no=1, Feval_no=7, FOM=0.7927442145723118
2019-03-07 20:19:23, SI=6, It_no=2, Feval_no=8, FOM=0.7542031362024103
2019-03-07 20:19:25, SI=6, It_no=2, Feval_no=9, FOM=0.812025856297769
2019-03-07 20:19:26, SI=6, It_no=3, Feval_no=10, FOM=0.6708994296242343
2019-03-07 20:19:28, SI=6, It_no=3, Feval_no=11, FOM=0.8351670730837889
2019-03-07 20:19:31, SI=6, It_no=4, Feval_no=12, FOM=0.8210960673254726
2019-03-07 20:19:33, SI=6, It_no=5, Feval_no=13, FOM=0.7771122436997908
2019-03-07 20:19:34, SI=6, It_no=5, Feval_no=14, FOM=0.83798201330837
2019-03-07 20:19:36, SI=6, It_no=6, Feval_no=15, FOM=0.811361940685023
2019-03-07 20:19:38, SI=6, It_no=6, Feval_no=16, FOM=0.8409422135838462
2019-03-07 20:19:40, SI=6, It_no=7, Feval_no=17, FOM=0.8384327661485415
2019-03-07 20:19:42, SI=6, It_no=8, Feval_no=18, FOM=0.8464923694167058
2019-03-07 20:19:44, SI=6, It_no=9, Feval_no=19, FOM=0.834202867718508
2019-03-07 20:19:46, SI=6, It_no=9, Feval_no=20, FOM=0.8465396716253318
2019-03-07 20:19:48, SI=6, It_no=10, Feval_no=21, FOM=0.8440978451620189
2019-03-07 20:19:50, SI=6, It_no=10, Feval_no=22, FOM=0.8483107743797017
2019-03-07 20:19:51, SI=6, It_no=11, Feval_no=23, FOM=0.835794823855188
2019-03-07 20:19:53, SI=6, It_no=11, Feval_no=24, FOM=0.849334816358725
2019-03-07 20:19:55, SI=6, It_no=12, Feval_no=25, FOM=0.8503101734430706
2019-03-07 20:19:57, SI=6, It_no=12, Feval_no=26, FOM=0.849915342822644
2019-03-07 20:19:59, SI=6, It_no=13, Feval_no=27, FOM=0.8518562032129959
2019-03-07 20:20:01, SI=6, It_no=13, Feval_no=28, FOM=0.8505096503797334
2019-03-07 20:20:03, SI=6, It_no=14, Feval_no=29, FOM=0.8504333449270172
2019-03-07 20:20:04, SI=6, It_no=15, Feval_no=30, FOM=0.851336679967291
2019-03-07 20:20:06, SI=6, It_no=16, Feval_no=31, FOM=0.8529046315714094
2019-03-07 20:20:08, SI=6, It_no=16, Feval_no=32, FOM=0.8521677367481224
2019-03-07 20:20:10, SI=6, It_no=17, Feval_no=33, FOM=0.8527955379277558
2019-03-07 20:20:12, SI=6, It_no=18, Feval_no=34, FOM=0.8531974224374558
2019-03-07 20:20:14, SI=6, It_no=18, Feval_no=35, FOM=0.8501735399937138
2019-03-07 20:20:16, SI=6, It_no=19, Feval_no=36, FOM=0.8514783175525777
2019-03-07 20:20:18, SI=6, It_no=19, Feval_no=37, FOM=0.8531561492383443
2019-03-07 20:20:19, SI=6, It_no=20, Feval_no=38, FOM=0.8544920815958061
2019-03-07 20:20:21, SI=6, It_no=20, Feval_no=39, FOM=0.853907615799716
2019-03-07 20:20:23, SI=6, It_no=21, Feval_no=40, FOM=0.8542887110862107
2019-03-07 20:20:25, SI=7, It_no=0, Feval_no=1, FOM=0.8544920815958061
2019-03-07 20:20:27, SI=7, It_no=0, Feval_no=2, FOM=0.8168393497960378
2019-03-07 20:20:29, SI=7, It_no=0, Feval_no=3, FOM=0.8526087684786949
2019-03-07 20:20:31, SI=7, It_no=0, Feval_no=4, FOM=0.8225286842334936
2019-03-07 20:20:33, SI=7, It_no=0, Feval_no=5, FOM=0.8379202070889771
2019-03-07 20:20:35, SI=7, It_no=1, Feval_no=6, FOM=0.7516612189550379
2019-03-07 20:20:37, SI=7, It_no=1, Feval_no=7, FOM=0.8486446080891351
2019-03-07 20:20:39, SI=7, It_no=2, Feval_no=8, FOM=0.7849901252568225
2019-03-07 20:20:41, SI=7, It_no=2, Feval_no=9, FOM=0.8477753221878446
2019-03-07 20:20:42, SI=7, It_no=3, Feval_no=10, FOM=0.8493764575487984
2019-03-07 20:20:44, SI=7, It_no=4, Feval_no=11, FOM=0.8473779098686196
2019-03-07 20:20:46, SI=7, It_no=4, Feval_no=12, FOM=0.8552799573613655
2019-03-07 20:20:48, SI=7, It_no=5, Feval_no=13, FOM=0.8335404728482112
2019-03-07 20:20:50, SI=7, It_no=5, Feval_no=14, FOM=0.8563704554948807
2019-03-07 20:20:52, SI=7, It_no=6, Feval_no=15, FOM=0.8430282509161589
2019-03-07 20:20:54, SI=7, It_no=6, Feval_no=16, FOM=0.8569160763421974
2019-03-07 20:20:55, SI=7, It_no=7, Feval_no=17, FOM=0.8488763835516815
2019-03-07 20:20:57, SI=7, It_no=7, Feval_no=18, FOM=0.8569435584756472
2019-03-07 20:20:59, SI=7, It_no=8, Feval_no=19, FOM=0.8522146305145529
2019-03-07 20:21:01, SI=7, It_no=8, Feval_no=20, FOM=0.8570265179282863
2019-03-07 20:21:03, SI=7, It_no=9, Feval_no=21, FOM=0.8573342461033482
2019-03-07 20:21:05, SI=7, It_no=9, Feval_no=22, FOM=0.8528738311750531
2019-03-07 20:21:07, SI=7, It_no=10, Feval_no=23, FOM=0.8566525025464959
2019-03-07 20:21:08, SI=7, It_no=10, Feval_no=24, FOM=0.8579488163173894
2019-03-07 20:21:10, SI=7, It_no=11, Feval_no=25, FOM=0.8562186318181342
2019-03-07 20:21:12, SI=7, It_no=11, Feval_no=26, FOM=0.8580450991841243
2019-03-07 20:21:14, SI=7, It_no=12, Feval_no=27, FOM=0.8564789274084834
2019-03-07 20:21:16, SI=7, It_no=12, Feval_no=28, FOM=0.8580380969470475
2019-03-07 20:21:18, SI=7, It_no=13, Feval_no=29, FOM=0.857116914884003
2019-03-07 20:21:21, SI=7, It_no=13, Feval_no=30, FOM=0.8580976995313988
2019-03-07 20:21:23, SI=7, It_no=14, Feval_no=31, FOM=0.8541668942837636
2019-03-07 20:21:25, SI=7, It_no=14, Feval_no=32, FOM=0.8583510226209907
2019-03-07 20:21:27, SI=7, It_no=15, Feval_no=33, FOM=0.858408217503705
2019-03-07 20:21:29, SI=7, It_no=15, Feval_no=34, FOM=0.8581396033390168
